budget,method,task,regime,seed,episode,accepted,breach,gated_success,gated_utility,predicted_revision_risk,realized_revision_risk
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,0,1,0,0.784904,1.029150,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,1,1,0,0.849153,1.085907,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,2,1,0,0.813408,1.042466,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,3,1,0,0.862188,1.107845,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,4,1,0,0.830330,1.073950,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,5,1,0,0.840490,1.068884,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,6,1,0,0.828262,1.084092,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,5,7,1,0,0.834690,1.080506,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,0,1,0,0.821086,1.074255,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,1,1,0,0.837566,1.083559,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,2,1,0,0.841797,1.077093,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,3,1,0,0.823430,1.072982,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,4,1,0,0.843715,1.068564,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,5,1,0,0.833678,1.079847,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,6,1,0,0.836254,1.071588,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,6,7,1,0,0.840624,1.079900,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,0,1,0,0.784361,1.007120,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,1,1,0,0.828579,1.075250,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,2,1,0,0.815162,1.066802,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,3,1,0,0.818488,1.063349,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,4,1,0,0.801674,1.048205,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,5,1,0,0.843687,1.091420,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,6,1,0,0.843012,1.095178,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,7,7,1,0,0.857804,1.087688,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,0,1,0,0.866098,1.117546,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,1,1,0,0.793778,1.025270,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,2,1,0,0.862706,1.114076,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,3,1,0,0.843700,1.098072,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,4,1,0,0.782186,1.035741,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,5,1,0,0.850748,1.095461,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,6,1,0,0.804856,1.040705,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,8,7,1,0,0.830624,1.060918,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,0,1,0,0.803073,1.028364,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,1,1,0,0.867445,1.116069,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,2,1,0,0.836304,1.067136,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,3,1,0,0.829439,1.079474,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,4,1,0,0.838019,1.101307,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,5,1,0,0.834840,1.091419,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,6,1,0,0.830424,1.078317,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,physical_rule_violation,9,7,1,0,0.818344,1.066914,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,0,1,0,0.814083,1.059989,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,1,1,0,0.822694,1.034759,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,2,1,0,0.799386,1.017700,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,3,1,0,0.800270,1.037742,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,4,1,0,0.827309,1.056126,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,5,1,0,0.784725,1.002205,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,6,1,0,0.819008,1.049008,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,0,7,1,0,0.807573,1.017700,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,0,1,0,0.863921,1.085151,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,1,1,0,0.807125,1.043512,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,2,1,0,0.815825,1.040364,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,3,1,0,0.847253,1.079197,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,4,1,0,0.804687,1.044795,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,5,1,0,0.842392,1.067186,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,6,1,0,0.843468,1.079411,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,1,7,1,0,0.823557,1.065872,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,0,1,0,0.816618,1.038417,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,1,1,0,0.835822,1.044073,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,2,1,0,0.822881,1.047372,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,3,1,0,0.813359,1.040755,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,4,1,0,0.850609,1.091638,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,5,1,0,0.850211,1.078339,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,6,1,0,0.843609,1.075458,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,2,7,1,0,0.816967,1.052840,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,0,1,0,0.820744,1.045174,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,1,1,0,0.816426,1.046554,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,2,1,0,0.823022,1.081702,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,3,1,0,0.811622,1.031619,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,4,1,0,0.834620,1.055430,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,5,1,0,0.794246,1.019836,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,6,1,0,0.806921,1.037562,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,3,7,1,0,0.835054,1.079978,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,0,1,0,0.821049,1.058932,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,1,1,0,0.812796,1.056888,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,2,1,0,0.814773,1.032987,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,3,1,0,0.798848,1.019244,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,4,1,0,0.787112,1.012615,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,5,1,0,0.789774,1.035801,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,6,1,0,0.836093,1.054535,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,4,7,1,0,0.835482,1.052841,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,0,1,0,0.842113,1.072287,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,1,1,0,0.810941,1.043183,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,2,1,0,0.813173,1.044681,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,3,1,0,0.818235,1.048894,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,4,1,0,0.805944,1.017623,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,5,1,0,0.811715,1.018837,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,6,1,0,0.811128,1.039375,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,5,7,1,0,0.841862,1.066657,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,0,1,0,0.809754,1.027981,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,1,1,0,0.855609,1.092291,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,2,1,0,0.800886,1.020113,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,3,1,0,0.838175,1.066480,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,4,1,0,0.862718,1.100729,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,5,1,0,0.829250,1.067961,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,6,1,0,0.841167,1.070059,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,6,7,1,0,0.824287,1.055617,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,0,1,0,0.829069,1.050174,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,1,1,0,0.814895,1.035017,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,2,1,0,0.825945,1.049201,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,3,1,0,0.844534,1.070288,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,4,1,0,0.834077,1.073986,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,5,1,0,0.809476,1.024294,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,6,1,0,0.840776,1.076656,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,7,7,1,0,0.848001,1.075347,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,0,1,0,0.827981,1.044448,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,1,1,0,0.849374,1.085886,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,2,1,0,0.833497,1.056979,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,3,1,0,0.807941,1.034794,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,4,1,0,0.827871,1.060479,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,5,1,0,0.822769,1.049631,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,6,1,0,0.827290,1.060749,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,8,7,1,0,0.802139,1.031097,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,0,1,0,0.824748,1.057037,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,1,1,0,0.830676,1.054078,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,2,1,0,0.783991,1.008304,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,3,1,0,0.816871,1.034577,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,4,1,0,0.839622,1.059476,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,5,1,0,0.853214,1.080388,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,6,1,0,0.835930,1.066914,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,contact_precondition_failure,9,7,1,0,0.808273,1.043316,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,0,1,0,0.823251,1.016185,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,1,1,0,0.803689,1.005960,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,2,1,0,0.800001,1.026008,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,3,1,0,0.803939,1.010365,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,4,1,0,0.815511,1.014948,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,5,1,0,0.831594,1.039844,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,6,1,0,0.832882,1.033458,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,0,7,1,0,0.840519,1.037872,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,0,1,0,0.828060,1.038173,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,1,1,0,0.809970,1.018429,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,2,1,0,0.794150,0.994777,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,3,1,0,0.807890,1.021519,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,4,1,0,0.801019,0.987901,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,5,1,0,0.815247,1.002589,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,6,1,0,0.830067,1.042451,0.000000,0.000000
0.080000,oracle_physical_belief_revision,payload_shift_pick,actuator_model_break,1,7,1,0,0.784630,0.972117,0.000000,0.000000
